route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
502,250728-MULTI-Holiday1-01,24620408-250728-MULTI-Holiday1-01,"502 ZUM MAIN SOUTHBOUND",1,1163802,5020016,1,1
502,250728-MULTI-Holiday1-01,24620409-250728-MULTI-Holiday1-01,"502 ZUM MAIN SOUTHBOUND",1,1163800,5020016,1,1
502,250728-MULTI-Holiday1-01,24620410-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163802,5020013,1,1
502,250728-MULTI-Holiday1-01,24620411-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163800,5020013,1,1
502,250728-MULTI-Holiday1-01,24620412-250728-MULTI-Holiday1-01,"502 ZUM MAIN SOUTHBOUND",1,1163801,5020016,1,1
502,250728-MULTI-Holiday1-01,24620413-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163797,5020013,1,1
502,250728-MULTI-Holiday1-01,24620414-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163794,5020013,1,1
502,250728-MULTI-Holiday1-01,24620415-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163796,5020013,1,1
502,250728-MULTI-Holiday1-01,24620416-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163803,5020013,1,1
502,250728-MULTI-Holiday1-01,24620417-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163801,5020013,1,1
502,250728-MULTI-Holiday1-01,24620418-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163797,5020013,1,1
502,250728-MULTI-Holiday1-01,24620419-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163804,5020013,1,1
502,250728-MULTI-Holiday1-01,24620420-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163798,5020013,1,1
502,250728-MULTI-Holiday1-01,24620421-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163795,5020013,1,1
502,250728-MULTI-Holiday1-01,24620422-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163799,5020013,1,1
502,250728-MULTI-Holiday1-01,24620423-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163797,5020013,1,1
502,250728-MULTI-Holiday1-01,24620424-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163795,5020013,1,1
502,250728-MULTI-Holiday1-01,24620425-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163801,5020013,1,1
502,250728-MULTI-Holiday1-01,24620426-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163796,5020013,1,1
502,250728-MULTI-Holiday1-01,24620427-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163799,5020013,1,1
502,250728-MULTI-Holiday1-01,24620428-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163802,5020013,1,1
502,250728-MULTI-Holiday1-01,24620429-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163800,5020013,1,1
502,250728-MULTI-Holiday1-01,24620430-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163803,5020013,1,1
502,250728-MULTI-Holiday1-01,24620431-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163794,5020013,1,1
502,250728-MULTI-Holiday1-01,24620432-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163795,5020013,1,1
502,250728-MULTI-Holiday1-01,24620433-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163798,5020013,1,1
502,250728-MULTI-Holiday1-01,24620434-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163801,5020013,1,1
502,250728-MULTI-Holiday1-01,24620435-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163796,5020013,1,1
502,250728-MULTI-Holiday1-01,24620436-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163797,5020013,1,1
502,250728-MULTI-Holiday1-01,24620437-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163799,5020013,1,1
502,250728-MULTI-Holiday1-01,24620438-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163802,5020013,1,1
502,250728-MULTI-Holiday1-01,24620439-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163800,5020013,1,1
502,250728-MULTI-Holiday1-01,24620440-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163804,5020013,1,1
502,250728-MULTI-Holiday1-01,24620441-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163803,5020013,1,1
502,250728-MULTI-Holiday1-01,24620442-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163794,5020013,1,1
502,250728-MULTI-Holiday1-01,24620443-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163801,5020013,1,1
502,250728-MULTI-Holiday1-01,24620444-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163795,5020013,1,1
502,250728-MULTI-Holiday1-01,24620445-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163801,5020013,1,1
502,250728-MULTI-Holiday1-01,24620446-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163796,5020013,1,1
502,250728-MULTI-Holiday1-01,24620447-250728-MULTI-Holiday1-01,"502 ZUM MAIN SOUTHBOUND",1,1163794,5020015,1,1
502,250728-MULTI-Holiday1-01,24620448-250728-MULTI-Holiday1-01,"502 ZUM MAIN SOUTHBOUND",1,1163801,5020016,1,1
502,250728-MULTI-Holiday1-01,24620449-250728-MULTI-Holiday1-01,"502 ZUM MAIN NORTHBOUND",0,1163794,5020013,1,1
7,250728-MULTI-Holiday1-01,24620450-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620451-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620452-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620453-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620454-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620455-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163816,70091,1,1
7,250728-MULTI-Holiday1-01,24620456-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163812,70091,1,1
7,250728-MULTI-Holiday1-01,24620457-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620458-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620459-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163817,70091,1,1
7,250728-MULTI-Holiday1-01,24620460-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163816,70091,1,1
7,250728-MULTI-Holiday1-01,24620461-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620462-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163812,70091,1,1
7,250728-MULTI-Holiday1-01,24620463-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620464-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620465-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620466-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163817,70091,1,1
7,250728-MULTI-Holiday1-01,24620467-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163816,70091,1,1
7,250728-MULTI-Holiday1-01,24620468-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163812,70091,1,1
7,250728-MULTI-Holiday1-01,24620469-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620470-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620471-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620472-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620473-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163817,70091,1,1
7,250728-MULTI-Holiday1-01,24620474-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163816,70091,1,1
7,250728-MULTI-Holiday1-01,24620475-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163812,70091,1,1
7,250728-MULTI-Holiday1-01,24620476-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620477-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620478-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620479-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620480-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70093,1,1
7,250728-MULTI-Holiday1-01,24620481-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620482-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620483-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620484-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620485-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620486-250728-MULTI-Holiday1-01,"7 KENNEDY NORTH",0,1163813,70087,1,1
7,250728-MULTI-Holiday1-01,24620487-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70093,1,1
7,250728-MULTI-Holiday1-01,24620488-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620489-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620490-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620491-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163817,70091,1,1
7,250728-MULTI-Holiday1-01,24620492-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163816,70091,1,1
7,250728-MULTI-Holiday1-01,24620493-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163812,70091,1,1
7,250728-MULTI-Holiday1-01,24620494-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620495-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620496-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163817,70091,1,1
7,250728-MULTI-Holiday1-01,24620497-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163816,70091,1,1
7,250728-MULTI-Holiday1-01,24620498-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163812,70091,1,1
7,250728-MULTI-Holiday1-01,24620499-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620500-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163816,70091,1,1
7,250728-MULTI-Holiday1-01,24620501-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620502-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163676,70091,1,1
7,250728-MULTI-Holiday1-01,24620503-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70091,1,1
7,250728-MULTI-Holiday1-01,24620504-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163813,70091,1,1
7,250728-MULTI-Holiday1-01,24620505-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163817,70091,1,1
7,250728-MULTI-Holiday1-01,24620506-250728-MULTI-Holiday1-01,"7 KENNEDY NORTH",0,1163815,70087,1,1
7,250728-MULTI-Holiday1-01,24620507-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163812,70091,1,1
7,250728-MULTI-Holiday1-01,24620508-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163814,70091,1,1
7,250728-MULTI-Holiday1-01,24620509-250728-MULTI-Holiday1-01,"7 KENNEDY NORTH",0,1163676,70087,1,1
7,250728-MULTI-Holiday1-01,24620510-250728-MULTI-Holiday1-01,"7 KENNEDY SB-HTLK",1,1163812,70044,1,1
7,250728-MULTI-Holiday1-01,24620511-250728-MULTI-Holiday1-01,"7 KENNEDY SB-HTLK",1,1163815,70044,1,1
7,250728-MULTI-Holiday1-01,24620512-250728-MULTI-Holiday1-01,"7 KENNEDY NORTH",0,1163817,70089,1,1
7,250728-MULTI-Holiday1-01,24620513-250728-MULTI-Holiday1-01,"7 KENNEDY NORTH",0,1163816,70087,1,1
7,250728-MULTI-Holiday1-01,24620514-250728-MULTI-Holiday1-01,"7 KENNEDY SOUTH",1,1163815,70093,1,1
8,250728-MULTI-Holiday1-01,24620517-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620518-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620519-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620520-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620521-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620522-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620523-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620524-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620525-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620526-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620527-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620528-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620529-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620530-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620531-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620532-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620533-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620534-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620535-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620536-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163818,80041,1,1
8,250728-MULTI-Holiday1-01,24620537-250728-MULTI-Holiday1-01,"8 CENTRE EAST",0,1163819,80041,1,1
8,250728-MULTI-Holiday1-01,24620538-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620539-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620540-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620541-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620542-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620543-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620544-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620545-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620546-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620547-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620548-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620549-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620550-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620551-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620552-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
505,250728-MULTI-Holiday1-01,24620553-250728-MULTI-Holiday1-01,"505 ZUM BOVAIRD EAST",0,1163692,5050005,1,1
8,250728-MULTI-Holiday1-01,24620554-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620555-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
8,250728-MULTI-Holiday1-01,24620556-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163819,80040,1,1
8,250728-MULTI-Holiday1-01,24620557-250728-MULTI-Holiday1-01,"8 CENTRE WEST",1,1163818,80040,1,1
505,250728-MULTI-Holiday1-01,24620559-250728-MULTI-Holiday1-01,"505 ZUM BOVAIRD WEST",1,1163690,5050006,1,1
5,250728-MULTI-Holiday1-01,24620560-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163784,50066,1,1
5,250728-MULTI-Holiday1-01,24620561-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163786,50068,1,1
5,250728-MULTI-Holiday1-01,24620562-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163785,50066,1,1
5,250728-MULTI-Holiday1-01,24620563-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163785,50066,1,1
5,250728-MULTI-Holiday1-01,24620564-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163786,50066,1,1
5,250728-MULTI-Holiday1-01,24620565-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163785,50068,1,1
5,250728-MULTI-Holiday1-01,24620566-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163782,50066,1,1
5,250728-MULTI-Holiday1-01,24620567-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163785,50066,1,1
5,250728-MULTI-Holiday1-01,24620568-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163784,50066,1,1
5,250728-MULTI-Holiday1-01,24620569-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163784,50068,1,1
5,250728-MULTI-Holiday1-01,24620570-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163784,50068,1,1
5,250728-MULTI-Holiday1-01,24620571-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163785,50072,1,1
5,250728-MULTI-Holiday1-01,24620572-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163785,50068,1,1
5,250728-MULTI-Holiday1-01,24620573-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163782,50068,1,1
5,250728-MULTI-Holiday1-01,24620574-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163788,50068,1,1
5,250728-MULTI-Holiday1-01,24620575-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163787,50066,1,1
5,250728-MULTI-Holiday1-01,24620576-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163784,50066,1,1
5,250728-MULTI-Holiday1-01,24620577-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163782,50068,1,1
5,250728-MULTI-Holiday1-01,24620578-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163782,50066,1,1
5,250728-MULTI-Holiday1-01,24620579-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163787,50066,1,1
5,250728-MULTI-Holiday1-01,24620580-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163782,50066,1,1
5,250728-MULTI-Holiday1-01,24620581-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163788,50066,1,1
5,250728-MULTI-Holiday1-01,24620582-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163787,50068,1,1
5,250728-MULTI-Holiday1-01,24620583-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163784,50066,1,1
5,250728-MULTI-Holiday1-01,24620584-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163784,50068,1,1
5,250728-MULTI-Holiday1-01,24620585-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163787,50068,1,1
5,250728-MULTI-Holiday1-01,24620586-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163786,50068,1,1
5,250728-MULTI-Holiday1-01,24620587-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163786,50066,1,1
5,250728-MULTI-Holiday1-01,24620588-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163786,50068,1,1
5,250728-MULTI-Holiday1-01,24620589-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163786,50066,1,1
5,250728-MULTI-Holiday1-01,24620590-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163787,50066,1,1
5,250728-MULTI-Holiday1-01,24620591-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163785,50066,1,1
5,250728-MULTI-Holiday1-01,24620592-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163782,50068,1,1
5,250728-MULTI-Holiday1-01,24620593-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163787,50068,1,1
5,250728-MULTI-Holiday1-01,24620594-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163785,50068,1,1
5,250728-MULTI-Holiday1-01,24620595-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163782,50068,1,1
5,250728-MULTI-Holiday1-01,24620596-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163784,50068,1,1
5,250728-MULTI-Holiday1-01,24620597-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163782,50066,1,1
5,250728-MULTI-Holiday1-01,24620598-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163786,50066,1,1
5,250728-MULTI-Holiday1-01,24620599-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163787,50066,1,1
5,250728-MULTI-Holiday1-01,24620600-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163782,50066,1,1
5,250728-MULTI-Holiday1-01,24620601-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163788,50068,1,1
5,250728-MULTI-Holiday1-01,24620602-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163784,50066,1,1
5,250728-MULTI-Holiday1-01,24620603-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163785,50068,1,1
5,250728-MULTI-Holiday1-01,24620604-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163788,50066,1,1
5,250728-MULTI-Holiday1-01,24620605-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163786,50068,1,1
5,250728-MULTI-Holiday1-01,24620606-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163786,50066,1,1
5,250728-MULTI-Holiday1-01,24620607-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163782,50068,1,1
5,250728-MULTI-Holiday1-01,24620608-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163785,50066,1,1
5,250728-MULTI-Holiday1-01,24620609-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163787,50068,1,1
5,250728-MULTI-Holiday1-01,24620610-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163787,50066,1,1
5,250728-MULTI-Holiday1-01,24620611-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163784,50068,1,1
5,250728-MULTI-Holiday1-01,24620612-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163784,50066,1,1
5,250728-MULTI-Holiday1-01,24620613-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163788,50068,1,1
5,250728-MULTI-Holiday1-01,24620614-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163782,50066,1,1
5,250728-MULTI-Holiday1-01,24620615-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163785,50068,1,1
5,250728-MULTI-Holiday1-01,24620616-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163786,50068,1,1
5,250728-MULTI-Holiday1-01,24620617-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163788,50066,1,1
5,250728-MULTI-Holiday1-01,24620618-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163787,50068,1,1
5,250728-MULTI-Holiday1-01,24620619-250728-MULTI-Holiday1-01,"5 BOVAIRD WEST",1,1163782,50068,1,1
5,250728-MULTI-Holiday1-01,24620620-250728-MULTI-Holiday1-01,"5 BOVAIRD EAST",0,1163785,50066,1,1
